Player,POS,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Marcus Kemp,WR,KC,0.0,0.0,0.4,5.4,0.0
Demarcus Robinson,WR,KC,0.0,0.0,0.6,7.4,0.0
Kendrick Bourne,WR,SF,0.0,0.0,0.5,6.6,0.0
Russell Shepard,WR,NYG,0.0,0.0,0.5,6.3,0.0
Jaydon Mickens,WR,JAX,0.0,0.0,0.4,4.5,0.0
Josh Malone,WR,CIN,0.0,0.0,0.4,4.6,0.0
Derrick Willies,WR,CLE,0.0,0.0,0.4,5.3,0.0
Josh Bellamy,WR,CHI,0.2,0.0,0.4,6.4,0.0
Marquez Valdes-Scantling,WR,GB,0.0,0.0,0.5,5.8,0.0
Vyncint Smith,WR,HOU,0.0,0.0,0.4,4.7,0.0
Alex Erickson,WR,CIN,0.2,0.0,0.3,3.6,0.0
Richie James,WR,SF,0.1,0.0,0.3,4.2,0.0
Zach Pascal,WR,IND,0.0,0.0,0.3,3.7,0.0
Marvin Hall,WR,ATL,0.0,0.0,0.2,2.7,0.0
Dwayne Harris,WR,OAK,0.0,0.0,0.2,2.6,0.0
Marcus Johnson,WR,IND,0.0,0.0,0.3,2.9,0.0
Darius Jennings,WR,TEN,0.0,0.0,0.2,2.7,0.0
J.J. Jones,WR,NYJ,0.0,0.0,0.2,2.6,0.0
Matthew Slater,WR,NE,0.0,0.0,0.2,2.0,0.0
Ray-Ray McCloud,WR,BUF,0.1,0.0,0.2,2.4,0.0
Maurice Harris,WR,WAS,0.0,0.0,0.2,2.5,0.0
Tommylee Lewis,WR,NO,0.1,0.0,0.2,1.9,0.0
Brandon Zylstra,WR,MIN,0.0,0.0,0.1,1.5,0.0
Justin Hardee,WR,NO,0.0,0.0,0.0,0.0,0.0
Brandon Powell,WR,DET,0.0,0.0,0.0,0.0,0.0
George Odum,WR,IND,0.0,0.0,0.0,0.0,0.0
JoJo Natson,WR,LAR,0.0,0.0,0.0,0.0,0.0
Trent Sherfield,WR,ARI,0.0,0.0,0.0,0.0,0.0
