Player,POS,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
T.J. Jones,WR,DET,0.0,0.0,2.8,34.3,0.2
Chris Conley,WR,KC,0.0,0.0,2.6,32.1,0.2
Sammy Watkins,WR,KC,2.5,0.0,2.4,30.3,0.1
Equanimeous St. Brown,WR,GB,0.1,0.0,2.4,31.3,0.1
Cameron Batson,WR,TEN,0.2,0.0,2.3,28.7,0.2
Dontrelle Inman,WR,IND,0.0,0.0,2.4,28.7,0.1
Allen Hurns,WR,DAL,0.0,0.0,1.7,24.1,0.2
Keelan Cole,WR,JAX,0.0,0.0,2.2,28.4,0.1
Laquon Treadwell,WR,MIN,0.0,0.0,2.7,27.3,0.1
Bruce Ellington,WR,DET,0.1,0.0,2.0,23.6,0.2
Chester Rogers,WR,IND,0.0,0.0,2.4,25.9,0.1
D.J. Chark,WR,JAX,0.0,0.0,1.8,24.6,0.1
Cody Core,WR,CIN,0.3,0.0,1.9,23.4,0.1
J.J. Nelson,WR,ARI,1.4,0.0,1.4,19.2,0.1
Dwayne Harris,WR,OAK,1.1,0.0,1.6,20.9,0.1
Alex Erickson,WR,CIN,0.3,0.0,1.7,21.3,0.1
DaeSean Hamilton,WR,DEN,0.2,0.0,1.5,20.6,0.1
Ryan Switzer,WR,PIT,2.1,0.0,1.4,17.6,0.1
Trey Quinn,WR,WAS,0.2,0.0,1.4,17.9,0.1
Demarcus Robinson,WR,KC,0.0,0.0,1.3,16.5,0.1
Tim Patrick,WR,DEN,0.7,0.0,1.3,17.8,0.1
Jordan Matthews,WR,PHI,0.0,0.0,1.2,16.5,0.1
Jarius Wright,WR,CAR,0.8,0.0,1.4,16.0,0.1
Aldrick Robinson,WR,MIN,0.0,0.0,1.0,13.1,0.1
Darius Jennings,WR,TEN,0.1,0.0,1.1,14.4,0.1
James Washington,WR,PIT,0.1,0.0,1.1,14.1,0.1
Marcell Ateman,WR,OAK,0.2,0.0,1.2,14.7,0.0
Russell Shepard,WR,NYG,0.4,0.0,0.9,11.1,0.1
Travis Benjamin,WR,LAC,2.9,0.0,0.7,10.0,0.1
Austin Carr,WR,NO,0.1,0.0,0.9,11.4,0.1
Corey Coleman,WR,NYG,0.0,0.0,0.9,11.7,0.1
Jaron Brown,WR,SEA,0.0,0.0,0.7,10.0,0.1
Marvin Hall,WR,ATL,0.0,0.0,0.7,9.1,0.1
Michael Floyd,WR,WAS,0.0,0.0,0.9,9.8,0.1
Auden Tate,WR,CIN,0.2,0.0,0.8,10.2,0.0
Chris Moore,WR,BAL,1.1,0.0,0.7,7.7,0.1
Justin Hardy,WR,ATL,0.0,0.0,0.7,7.6,0.1
Keith Kirkwood,WR,NO,0.0,0.0,0.5,7.1,0.1
Andy Jones,WR,DET,0.0,0.0,0.5,7.1,0.0
Marcus Kemp,WR,KC,0.0,0.0,0.6,7.5,0.0
Bennie Fowler,WR,NYG,0.0,0.0,0.6,7.4,0.0
Saeed Blacknall,WR,OAK,0.0,0.0,0.7,9.0,0.0
J'Mon Moore,WR,GB,0.0,0.0,0.5,6.7,0.0
Trent Sherfield,WR,ARI,0.0,0.0,0.5,6.3,0.0
Josh Bellamy,WR,CHI,0.2,0.0,0.4,5.7,0.0
Shelton Gibson,WR,PHI,0.0,0.0,0.2,5.0,0.0
Noah Brown,WR,DAL,0.0,0.0,0.4,4.6,0.1
Pharoh Cooper,WR,ARI,0.1,0.0,0.4,4.3,0.0
JoJo Natson,WR,LAR,0.3,0.0,0.2,3.1,0.0
Brandon Zylstra,WR,MIN,0.0,0.0,0.2,3.3,0.0
Darrius Heyward-Bey,WR,PIT,0.3,0.0,0.3,3.3,0.0
River Cracraft,WR,DEN,0.0,0.0,0.2,2.6,0.0
Zach Pascal,WR,IND,0.1,0.0,0.2,2.6,0.0
KhaDarel Hodge,WR,LAR,0.0,0.0,0.1,2.4,0.0
Justin Watson,WR,TB,0.0,0.0,0.3,2.7,0.0
Russell Gage,WR,ATL,0.0,0.0,0.2,2.7,0.0
DeAndre Carter,WR,HOU,0.0,0.0,0.1,1.2,0.0
Jehu Chesson,WR,WAS,0.0,0.0,0.1,1.1,0.0
George Odum,WR,IND,0.0,0.0,0.0,0.0,0.0
