Player,POS,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Taywan Taylor,WR,TEN,1.4,0.0,3.1,41.5,0.1
Kelvin Benjamin,WR,KC,0.0,0.0,2.5,33.3,0.3
Mike Williams,WR,LAC,0.0,0.0,2.6,39.5,0.2
John Ross,WR,CIN,2.0,0.0,2.7,37.2,0.2
Donte Moncrief,WR,JAX,0.0,0.0,3.1,40.8,0.2
DeAndre Carter,WR,HOU,0.3,0.0,3.8,37.2,0.2
Michael Gallup,WR,DAL,0.4,0.0,2.6,37.9,0.2
Keelan Cole,WR,JAX,0.0,0.0,2.8,40.1,0.1
John Brown,WR,BAL,1.3,0.0,2.7,36.3,0.2
Chris Godwin,WR,TB,0.0,0.0,2.8,37.2,0.1
Rishard Matthews,WR,NYJ,-0.1,0.0,2.7,37.1,0.1
Allen Hurns,WR,DAL,0.0,0.0,2.6,36.8,0.1
Chester Rogers,WR,IND,0.6,0.0,3.0,35.2,0.1
Adam Humphries,WR,TB,0.3,0.0,3.2,34.8,0.2
Cole Beasley,WR,DAL,0.0,0.0,3.4,36.0,0.1
Taylor Gabriel,WR,CHI,2.0,0.0,3.0,36.0,0.1
Zay Jones,WR,BUF,0.0,0.0,2.7,33.6,0.2
Cordarrelle Patterson,WR,NE,8.1,0.0,2.4,27.0,0.1
Bruce Ellington,WR,DET,1.1,0.0,3.1,34.2,0.1
Anthony Miller,WR,CHI,0.4,0.0,2.3,32.9,0.1
DaeSean Hamilton,WR,DEN,0.2,0.0,2.8,31.2,0.2
Antonio Callaway,WR,CLE,0.7,0.0,2.5,31.7,0.1
Travis Benjamin,WR,LAC,3.7,0.0,1.6,28.2,0.1
Terrance Williams,WR,DAL,0.8,0.0,2.6,32.6,0.1
Seth Roberts,WR,OAK,0.1,0.0,2.8,31.8,0.1
Phillip Dorsett,WR,NE,0.3,0.0,2.3,31.2,0.1
Kendrick Bourne,WR,SF,0.0,0.0,2.5,30.5,0.1
Marquez Valdes-Scantling,WR,GB,0.3,0.0,1.9,28.9,0.1
Trent Sherfield,WR,ARI,0.0,0.0,2.1,29.4,0.1
Willie Snead,WR,BAL,0.0,0.0,2.9,31.5,0.1
Tyler Boyd,WR,CIN,0.5,0.0,2.2,29.2,0.1
Chris Conley,WR,KC,0.0,0.0,2.2,27.1,0.1
Tre'Quan Smith,WR,NO,0.3,0.0,2.0,26.4,0.1
Cody Latimer,WR,NYG,0.0,0.0,2.2,29.3,0.1
Austin Carr,WR,NO,0.7,0.0,1.8,24.5,0.1
Rashard Higgins,WR,CLE,0.0,0.0,2.1,25.6,0.1
T.J. Jones,WR,DET,0.0,0.0,2.1,25.3,0.1
J.J. Nelson,WR,ARI,1.8,0.0,1.7,25.1,0.1
Chad Williams,WR,ARI,1.6,0.0,1.7,24.5,0.1
James Washington,WR,PIT,0.2,0.0,1.8,25.3,0.1
Trent Taylor,WR,SF,0.0,0.0,2.4,24.9,0.1
Keke Coutee,WR,HOU,0.9,0.0,1.8,23.5,0.1
Jakeem Grant,WR,MIA,0.9,0.0,1.7,20.1,0.2
Laquon Treadwell,WR,MIN,0.0,0.0,1.8,21.9,0.1
D.J. Chark,WR,JAX,0.4,0.0,1.5,20.4,0.1
Equanimeous St. Brown,WR,GB,0.1,0.0,1.2,21.5,0.1
Alex Erickson,WR,CIN,0.6,0.0,1.8,19.6,0.1
Torrey Smith,WR,CAR,0.0,0.0,1.5,20.1,0.1
David Moore,WR,SEA,0.0,0.0,1.0,16.6,0.1
Demarcus Robinson,WR,KC,0.0,0.0,1.5,18.1,0.1
Jaron Brown,WR,SEA,0.0,0.0,1.0,14.5,0.1
Chris Moore,WR,BAL,0.5,0.0,1.3,14.0,0.1
Riley McCarron,WR,NE,0.4,0.0,1.1,13.9,0.1
Jarius Wright,WR,CAR,0.1,0.0,1.6,17.2,0.1
Andre Roberts,WR,NYJ,0.4,0.0,1.3,14.4,0.1
Russell Shepard,WR,NYG,0.0,0.0,0.8,12.6,0.1
Rashad Greene,WR,JAX,0.0,0.0,1.3,15.7,0.1
Andre Holmes,WR,DEN,0.0,0.0,0.9,11.0,0.1
Ryan Switzer,WR,PIT,1.4,0.0,1.2,9.8,0.1
Tajae Sharpe,WR,TEN,0.0,0.0,0.8,12.5,0.0
Justin Hardy,WR,ATL,0.0,0.0,1.0,11.0,0.1
Shelton Gibson,WR,PHI,0.3,0.0,0.8,9.8,0.1
Tavon Austin,WR,DAL,4.7,0.0,0.7,7.0,0.0
Josh Bellamy,WR,CHI,0.1,0.0,0.7,10.8,0.0
Darius Jennings,WR,TEN,0.0,0.0,0.8,8.7,0.0
Tommylee Lewis,WR,NO,0.5,0.0,0.6,8.4,0.0
Dwayne Harris,WR,OAK,0.0,0.0,0.5,5.8,0.0
Josh Malone,WR,CIN,0.2,0.0,0.4,4.2,0.0
Matthew Slater,WR,NE,0.1,0.0,0.3,3.1,0.0
Russell Gage,WR,ATL,0.0,0.0,0.3,3.8,0.0
Trey Quinn,WR,WAS,0.1,0.0,0.3,3.6,0.0
Damion Ratley,WR,CLE,0.0,0.0,0.3,3.5,0.0
Brandon Zylstra,WR,MIN,0.1,0.0,0.3,3.0,0.0
Justin Watson,WR,TB,0.1,0.0,0.2,2.9,0.0
Trevor Davis,WR,GB,0.5,0.0,0.2,2.4,0.0
Geremy Davis,WR,LAC,0.1,0.0,0.2,2.7,0.0
Pharoh Cooper,WR,ARI,0.1,0.0,0.3,2.2,0.0
Darrius Heyward-Bey,WR,PIT,0.3,0.0,0.1,1.8,0.0
Marcus Johnson,WR,IND,0.0,0.0,0.2,1.9,0.0
Justin Hardee,WR,NO,0.0,0.0,0.0,0.0,0.0
