Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Brian Hill, Cin RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Freddie Stevenson, Chi RB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Breida, SF RB",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Corey Clement, Phi RB",@Car,W 28-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Algernon Brown, NYJ RB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jahad Thomas, NYJ RB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Austin Ekeler, LAC RB",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"David Fluellen, Ten RB",Ind,W 36-22,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijhaa Penny, Ari RB",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"J.D. McKissic, Sea RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Justin Davis, LAR RB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Taquan Mizzell, Chi RB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Ham, Min RB",GB,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Edmunds, NO RB",Det,W 52-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tre Madden, Sea RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Cethan Carter, Cin TE, RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Shane Smith, NYG TE, RB",@Den,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tion Green, Det RB",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LeShun Daniels Jr., Wsh RB",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
