Player,Bye,Proj,Actual,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Made,Miss,POS
No new player Notes Mason Crosby GB - K Final (W) 31-12 vs Mia,7,110,110,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,3.2,0.1,K
No new player Notes Robbie Gould SF - K Final (L) 27-23 vs NYG,11,116,116,0.0,0.0,0.6,0.0,0.6,0.1,0.6,0.1,0.1,0.1,0.0,0.0,0.6,0.0,0.6,0.1,0.6,0.1,0.1,0.1,2.6,0.1,K
No new player Notes Sebastian Janikowski Sea - K Questionable Final (L) 36-31 @ LAR,7,117,117,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.3,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.3,0.2,2.6,0.2,K
No new player Notes Dustin Hopkins Was - K Final (W) 16-3 @ TB,4,123,123,0.0,0.0,0.5,0.0,0.6,0.0,0.7,0.2,0.1,0.1,0.0,0.0,0.5,0.0,0.6,0.0,0.7,0.2,0.1,0.1,2.5,0.1,K
Player Note Cody Parkey Chi - K Final (W) 34-22 vs Det,5,125,125,0.1,0.0,0.5,0.0,0.6,0.1,0.6,0.1,0.1,0.1,0.1,0.0,0.5,0.0,0.6,0.1,0.6,0.1,0.1,0.1,2.7,0.2,K
No new player Notes Randy Bullock Cin - K Final (L) 51-14 vs NO,9,126,126,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.2,0.1,0.1,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.2,0.1,0.1,2.8,0.2,K
No new player Notes Josh Lambo Jax - K IR Final (L) 29-26 @ Ind,9,131,131,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,2.0,0.1,K
No new player Notes Aldrick Rosas NYG - K Final (W) 27-23 @ SF,9,132,132,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,2.0,0.2,K
No new player Notes Jason Myers NYJ - K Final (L) 41-10 vs Buf,11,148,148,0.2,0.0,0.4,0.0,0.4,0.1,0.5,0.1,0.2,0.1,0.2,0.0,0.4,0.0,0.4,0.1,0.5,0.1,0.2,0.1,1.8,0.0,K
No new player Notes Ryan Succop Ten - K Final (W) 34-10 vs NE,8,150,150,0.1,0.0,0.5,0.0,0.6,0.0,0.5,0.2,0.1,0.1,0.1,0.0,0.5,0.0,0.6,0.0,0.5,0.2,0.1,0.1,2.0,0.1,K
No new player Notes Matt Prater Det - K Final (L) 34-22 @ Chi,6,152,152,0.0,0.0,0.4,0.0,0.5,0.0,0.5,0.1,0.3,0.1,0.0,0.0,0.4,0.0,0.5,0.0,0.5,0.1,0.3,0.1,2.1,0.1,K
No new player Notes Brett Maher Dal - K Final (W) 27-20 @ Phi,8,176,176,0.2,0.0,0.2,0.0,0.6,0.0,0.4,0.1,0.2,0.1,0.2,0.0,0.2,0.0,0.6,0.0,0.4,0.1,0.2,0.1,2.0,0.1,K
No new player Notes Jason Sanders Mia - K Final (L) 31-12 @ GB,11,177,177,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,2.0,0.1,K
No new player Notes Phil Dawson Ari - K IR Final (L) 26-14 @ KC,9,187,187,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.3,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.3,1.9,0.1,K
No new player Notes Stephen Hauschka Buf - K Final (W) 41-10 @ NYJ,11,215,215,0.0,0.0,0.3,0.0,0.4,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.3,0.0,0.4,0.0,0.6,0.1,0.2,0.1,1.5,0.1,K
No new player Notes Daniel Carlson Oak - K Final (L) 20-6 vs LAC,7,246,246,0.0,0.0,0.4,0.0,0.5,0.1,0.3,0.1,0.1,0.2,0.0,0.0,0.4,0.0,0.5,0.1,0.3,0.1,0.1,0.2,2.1,0.1,K
No new player Notes Greg Joseph Cle - K Final (W) 28-16 vs Atl,11,256,256,0.2,0.0,0.5,0.0,0.6,0.2,0.1,0.2,0.0,0.1,0.2,0.0,0.5,0.0,0.6,0.2,0.1,0.2,0.0,0.1,2.1,0.0,K
No new player Notes Jonathan Brown Cin - K Inactive Final (L) 51-14 vs NO,9,1576,1576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
Player Note Sam Ficken Sea - K Final (L) 36-31 @ LAR,7,1578,1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Trevor Moore TB - K Inactive Final (L) 16-3 vs Was,5,1584,1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Eddy Pineiro Oak - K IR Final (L) 20-6 vs LAC,7,1587,1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Tyler Davis Buf - K Inactive Final (W) 41-10 @ NYJ,11,1588,1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes David Marvin Atl - K Inactive Final (L) 28-16 @ Cle,8,1586,1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Matt McCrane Pit - K Final (W) 52-21 vs Car,7,1585,1585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Marshall Koehn NYG - K Inactive Final (W) 27-23 @ SF,9,1575,1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Zane Gonzalez Ari - K Final (L) 26-14 @ KC,9,1579,1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Chandler Catanzaro Car - K Final (L) 52-21 @ Pit,4,1591,1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Dan Bailey Min - K Bye,10,1569,1569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Kai Forbath Jax - K Final (L) 29-26 @ Ind,9,1572,1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Blair Walsh Sea - K Inactive Final (L) 36-31 @ LAR,7,1577,1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Folk TB - K Inactive Final (L) 16-3 vs Was,5,1567,1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Novak LAC - K Inactive Final (W) 20-6 @ Oak,8,1590,1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Matt Bryant Atl - K Final (L) 28-16 @ Cle,8,1581,1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Mike Nugent Oak - K IR Final (L) 20-6 vs LAC,7,1589,1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Justin Tucker Bal - K Bye,10,1580,1580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Caleb Sturgis LAC - K Inactive Final (W) 20-6 @ Oak,8,1582,1582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Taylor Bertolet NYJ - K Inactive Final (L) 41-10 vs Buf,11,1571,1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Ka'imi Fairbairn Hou - K Bye,10,1573,1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
Player Note Nick Rose LAC - K Inactive Final (W) 20-6 @ Oak,8,1570,1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Roberto Aguayo LAC - K Inactive Final (W) 20-6 @ Oak,8,1568,1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
