Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Derrick Henry,RB,TEN,0.0,0.0,0.0,52.1,0.2,0.9,7.0,0.0, 
LeGarrette Blount,RB,DET,0.0,0.0,0.0,35.3,0.2,1.2,9.4,0.0, 
Alfred Blue,RB,HOU,0.0,0.0,0.0,27.4,0.1,1.5,12.7,0.0, 
Ronald Jones,RB,TB,0.0,0.0,0.0,25.4,0.1,1.7,12.6,0.1, 
Kapri Bibbs,RB,GB,0.0,0.0,4.1,0.1,1.9,14.6,0.0,, 
Kyle Juszczyk,RB,SF,0.0,0.0,0.0,1.5,0.0,2.4,24.2,0.1, 
Alfred Morris,RB,SF,0.0,0.0,0.0,26.2,0.2,1.0,8.0,0.0, 
Justin Jackson,RB,LAC,0.0,0.0,0.0,23.5,0.2,1.0,7.7,0.0, 
Devontae Booker,RB,DEN,0.0,0.0,0.0,9.8,0.1,1.8,15.1,0.1, 
Wayne Gallman,RB,NYG,0.0,0.0,0.0,13.9,0.1,1.4,11.6,0.0, 
Mark Walton,RB,CIN,0.0,0.0,0.0,12.1,0.1,1.4,11.7,0.1, 
Roc Thomas,RB,MIN,0.0,0.0,0.0,14.9,0.1,0.9,7.0,0.0, 
Chase Edmonds,RB,ARI,0.0,0.0,0.0,15.5,0.1,0.7,5.4,0.0, 
Spencer Ware,RB,KC,0.0,0.0,0.0,8.5,0.1,1.0,8.8,0.1, 
Samaje Perine,RB,WAS,0.0,0.0,0.0,10.1,0.1,0.9,7.3,0.0, 
C.J. Anderson,RB,LAR,0.0,0.0,0.0,17.2,0.1,0.5,3.9,0.0, 
Raheem Mostert,RB,SF,0.0,0.0,0.0,15.7,0.1,0.4,2.9,0.0,IR
Malcolm Brown,RB,LAR,0.0,0.0,0.0,14.7,0.1,0.3,2.1,0.0,IR
C.J. Ham,RB,MIN,0.0,0.0,0.0,1.6,0.0,1.2,9.5,0.1,Q
Rod Smith,RB,DAL,0.0,0.0,0.0,12.7,0.1,0.3,2.7,0.0, 
Jordan Wilkins,RB,IND,0.0,0.0,0.0,8.8,0.1,0.6,4.5,0.0, 
James Develin,RB,NE,0.0,0.0,0.0,0.0,0.0,1.1,8.9,0.1, 
Mike Boone,RB,MIN,0.0,0.0,0.0,8.4,0.0,0.6,4.6,0.0, 
Tommy Bohanon,RB,JAX,0.0,0.0,0.0,0.0,0.0,0.8,6.7,0.0, 
Marcus Murphy,RB,BUF,0.0,0.0,0.0,3.2,0.0,0.5,4.1,0.0,IR
Josh Adams,RB,PHI,0.0,0.0,0.0,5.6,0.0,0.3,2.1,0.0, 
Jacquizz Rodgers,RB,TB,0.0,0.0,0.0,4.8,0.0,0.3,2.2,0.0, 
Anthony Sherman,RB,KC,0.0,0.0,0.0,0.0,0.0,0.5,4.5,0.0, 
Kenjon Barner,RB,CAR,0.0,0.0,0.0,6.3,0.0,0.1,1.1,0.0,IR
Derrick Coleman,RB,ARI,0.0,0.0,0.0,0.8,0.0,0.4,3.8,0.0, 
Benny Cunningham,RB,CHI,0.0,0.0,0.0,3.7,0.0,0.3,2.1,0.0, 
Damien Williams,RB,KC,0.0,0.0,0.0,2.5,0.0,0.3,2.1,0.0, 
Zach Line,RB,NO,0.0,0.0,0.0,0.0,0.0,0.3,2.2,0.0, 
Alex Armah,RB,CAR,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0, 
Andy Janovich,RB,DEN,0.0,0.0,0.0,0.5,0.0,0.1,1.1,0.0, 
Trenton Cannon,RB,NYJ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0, 
Patrick DiMarco,RB,BUF,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0, 
Jamize Olawale,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0, 
Derek Watt,RB,LAC,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0, 
Senorise Perry,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brandon Bolden,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Dwayne Washington,RB,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
David Fluellen,RB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
David Williams,RB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Buddy Howell,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q
Ricky Ortiz,RB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Gus Edwards,RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Dontrell Hilliard,RB,CLE,,,,,,,,, 
