Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Jay Ajayi,RB,PHI,0.0,0.0,0.0,66.8,0.4,1.6,13.7,0.0,IR
Rex Burkhead,RB,NE,0.0,0.0,0.0,51.3,0.4,2.3,18.7,0.1, 
Bilal Powell,RB,NYJ,0.0,0.0,0.0,49.2,0.4,2.4,18.4,0.1,IR
Peyton Barber,RB,TB,0.0,0.0,0.0,61.2,0.3,2.0,14.7,0.1, 
Royce Freeman,RB,DEN,0.0,0.0,0.0,57.2,0.4,1.6,13.3,0.0, 
Matt Breida,RB,SF,0.0,0.0,0.0,44.8,0.4,2.3,20.4,0.1,IR
Corey Clement,RB,PHI,0.0,0.0,0.0,29.3,0.2,3.1,29.6,0.1,IR
Chris Carson,RB,SEA,0.0,0.0,0.0,52.8,0.3,2.0,15.8,0.1, 
Chris Thompson,RB,WAS,0.0,0.0,0.0,23.8,0.2,3.5,31.7,0.1, 
Marshawn Lynch,RB,OAK,0.0,0.0,0.0,48.3,0.4,1.9,14.0,0.1,IR
James White,RB,NE,0.0,0.0,0.0,14.8,0.1,4.3,32.7,0.2, 
Alfred Morris,RB,SF,0.0,0.0,0.0,53.4,0.4,1.3,11.4,0.0, 
Javorius Allen,RB,BAL,0.0,0.0,0.0,31.7,0.2,3.4,23.7,0.1, 
Carlos Hyde,RB,JAX,0.0,0.0,0.0,57.9,0.4,1.2,8.5,0.0, 
Tarik Cohen,RB,CHI,0.0,0.0,0.0,23.8,0.2,3.4,26.8,0.1, 
Duke Johnson,RB,CLE,0.0,0.0,0.0,16.6,0.1,3.6,33.9,0.1, 
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,37.3,0.3,1.9,15.3,0.1,IR
Theo Riddick,RB,DET,0.0,0.0,0.0,13.5,0.1,3.4,27.9,0.2,Q
Derrick Henry,RB,TEN,0.0,0.0,0.0,47.3,0.3,1.2,9.8,0.0, 
Ty Montgomery,RB,BAL,0.0,0.0,0.0,23.1,0.1,2.7,21.2,0.1, 
Marlon Mack,RB,IND,0.0,0.0,0.0,37.0,0.3,1.6,13.5,0.1,Q
Rashaad Penny,RB,SEA,0.0,0.0,0.0,37.4,0.2,1.8,14.5,0.1, 
Kerryon Johnson,RB,DET,0.0,0.0,0.0,34.1,0.2,1.9,16.0,0.1,IR
Corey Grant,RB,JAX,0.0,0.0,0.0,30.0,0.2,1.8,14.3,0.0,IR
Jalen Richard,RB,OAK,0.0,0.0,0.0,18.6,0.1,2.7,20.8,0.1, 
Austin Ekeler,RB,LAC,0.0,0.0,0.0,33.1,0.1,1.6,14.4,0.1, 
Nyheim Hines,RB,IND,0.0,0.0,0.0,16.5,0.1,2.3,19.2,0.1, 
Kyle Juszczyk,RB,SF,0.0,0.0,0.0,2.6,0.1,2.6,24.9,0.1, 
Frank Gore,RB,MIA,0.0,0.0,0.0,33.1,0.2,1.2,10.0,0.0,IR
LeGarrette Blount,RB,DET,0.0,0.0,0.0,37.4,0.3,0.6,4.5,0.0, 
Jordan Wilkins,RB,IND,0.0,0.0,0.0,32.8,0.2,1.1,8.8,0.0, 
Ito Smith,RB,ATL,0.0,0.0,0.0,23.9,0.3,1.2,10.0,0.1,IR
C.J. Anderson,RB,LAR,0.0,0.0,0.0,36.0,0.2,0.7,5.9,0.0, 
Sony Michel,RB,NE,0.0,0.0,0.0,24.4,0.2,1.4,11.0,0.0, 
Chase Edmonds,RB,ARI,0.0,0.0,0.0,15.2,0.1,2.1,15.2,0.0, 
Latavius Murray,RB,MIN,0.0,0.0,0.0,24.8,0.2,1.1,9.3,0.0, 
Jacquizz Rodgers,RB,TB,0.0,0.0,0.0,16.0,0.1,1.7,11.7,0.0, 
Devontae Booker,RB,DEN,0.0,0.0,0.0,8.4,0.1,1.9,16.3,0.1, 
Alfred Blue,RB,HOU,0.0,0.0,0.0,24.2,0.1,0.7,5.9,0.0, 
Chris Ivory,RB,BUF,0.0,0.0,0.0,21.7,0.2,0.7,5.2,0.0, 
Malcolm Brown,RB,LAR,0.0,0.0,0.0,19.4,0.2,0.5,3.8,0.0,IR
Spencer Ware,RB,KC,0.0,0.0,0.0,12.5,0.1,0.8,7.2,0.0, 
Marcus Murphy,RB,BUF,0.0,0.0,0.0,11.1,0.1,0.9,7.0,0.0,IR
Wayne Gallman,RB,NYG,0.0,0.0,0.0,9.0,0.1,1.1,8.0,0.0, 
Stevan Ridley,RB,PIT,0.0,0.0,0.0,17.6,0.2,0.3,2.2,0.0, 
Jonathan Williams,RB,IND,0.0,0.0,0.0,11.3,0.1,0.5,4.2,0.0, 
Tra Carson,RB,GB,0.0,0.0,0.0,11.3,0.1,0.7,5.5,0.0,IR
Doug Martin,RB,OAK,0.0,0.0,0.0,13.6,0.1,0.5,4.0,0.0, 
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,8.5,0.1,0.7,5.8,0.0, 
Jonathan Stewart,RB,NYG,0.0,0.0,0.0,14.3,0.1,0.4,3.0,0.0,IR
Rod Smith,RB,DAL,0.0,0.0,0.0,9.2,0.1,0.5,4.0,0.0, 
Tommy Bohanon,RB,JAX,0.0,0.0,0.0,3.1,0.0,0.9,7.6,0.0, 
Nick Chubb,RB,CLE,0.0,0.0,0.0,12.0,0.1,0.2,1.9,0.0, 
Wendell Smallwood,RB,PHI,0.0,0.0,0.0,5.3,0.0,0.7,5.8,0.0, 
Trenton Cannon,RB,NYJ,0.0,0.0,0.0,3.9,0.0,0.7,5.7,0.0, 
T.J. Logan,RB,ARI,0.0,0.0,0.0,5.5,0.0,0.6,4.3,0.0, 
James Develin,RB,NE,0.0,0.0,0.0,0.0,0.0,0.9,6.7,0.0, 
Damien Williams,RB,KC,0.0,0.0,0.0,4.5,0.0,0.5,4.6,0.0, 
C.J. Prosise,RB,SEA,0.0,0.0,0.0,3.2,0.0,0.4,4.4,0.0,IR
C.J. Ham,RB,MIN,0.0,0.0,0.0,0.8,0.0,0.5,4.6,0.0,Q
Shaun Wilson,RB,TB,0.0,0.0,0.0,4.8,0.0,0.3,2.0,0.0,IR
Rob Kelley,RB,WAS,0.0,0.0,0.0,5.7,0.1,0.1,1.0,0.0,IR
Zach Line,RB,NO,0.0,0.0,0.0,2.2,0.0,0.3,2.1,0.0, 
Brian Hill,RB,ATL,0.0,0.0,0.0,2.9,0.0,0.2,2.0,0.0, 
Derek Watt,RB,LAC,0.0,0.0,0.0,2.5,0.0,0.2,2.1,0.0, 
Andy Janovich,RB,DEN,0.0,0.0,0.0,1.8,0.0,0.3,2.2,0.0, 
Michael Burton,RB,CHI,0.0,0.0,0.0,0.8,0.0,0.3,2.0,0.0, 
Anthony Sherman,RB,KC,0.0,0.0,0.0,0.9,0.0,0.3,2.2,0.0, 
Ricky Ortiz,RB,ATL,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0, 
Roosevelt Nix,RB,PIT,0.0,0.0,0.0,0.9,0.0,0.1,1.2,0.0, 
Tre Madden,RB,SEA,0.0,0.0,0.0,0.0,0.0,0.2,1.8,0.0,Q
Keith Smith,RB,OAK,0.0,0.0,0.0,0.7,0.0,0.1,1.0,0.0, 
Benny Cunningham,RB,CHI,0.0,0.0,0.0,0.5,0.0,0.1,1.1,0.0, 
Jamize Olawale,RB,DAL,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0, 
Raheem Mostert,RB,SF,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,IR
Detrez Newsome,RB,LAC,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0, 
David Fluellen,RB,TEN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,IR
Senorise Perry,RB,MIA,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0, 
Derrick Coleman,RB,ARI,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0, 
Taiwan Jones,RB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Patrick DiMarco,RB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brandon Bolden,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Kenjon Barner,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Mike Davis,RB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Joe Mixon,RB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Alex Armah,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
De'Lance Turner,RB,BAL,,,,,,,,,IR
