Player,Bye,Proj,Actual,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Made,Miss,POS
No new player Notes Ka'imi Fairbairn Hou - K Final (W) 20-7 @ Jax,10,144,144,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.2,0.1,2.6,0.1,K
No new player Notes Stephen Hauschka Buf - K Final (L) 37-5 @ Ind,11,145,145,0.0,0.0,0.4,0.0,0.5,0.0,0.7,0.1,0.3,0.1,0.0,0.0,0.4,0.0,0.5,0.0,0.7,0.1,0.3,0.1,1.8,0.1,K
No new player Notes Brett Maher Dal - K Final (L) 20-17 @ Was,8,146,146,0.2,0.0,0.3,0.0,0.7,0.0,0.5,0.1,0.2,0.1,0.2,0.0,0.3,0.0,0.7,0.0,0.5,0.1,0.2,0.1,2.2,0.1,K
No new player Notes Ryan Succop Ten - K Final (L) 20-19 @ LAC,8,153,153,0.1,0.0,0.5,0.0,0.6,0.0,0.5,0.2,0.1,0.1,0.1,0.0,0.5,0.0,0.6,0.0,0.5,0.2,0.1,0.1,2.1,0.1,K
No new player Notes Graham Gano Car - K IR Final (W) 21-17 @ Phi,4,159,159,0.1,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.1,0.1,0.1,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.1,0.1,2.4,0.1,K
Player Note Cody Parkey Chi - K Final (L) 38-31 vs NE,5,161,161,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,2.5,0.1,K
No new player Notes Jason Myers NYJ - K Final (L) 37-17 vs Min,11,167,167,0.2,0.0,0.4,0.0,0.4,0.1,0.5,0.1,0.2,0.1,0.2,0.0,0.4,0.0,0.4,0.1,0.5,0.1,0.2,0.1,1.8,0.0,K
No new player Notes Jason Sanders Mia - K Final (L) 32-21 vs Det,11,171,171,0.0,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,0.0,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,2.1,0.1,K
No new player Notes Dan Bailey Min - K Final (W) 37-17 @ NYJ,10,176,176,0.3,0.0,0.4,0.0,0.8,0.0,0.2,0.1,0.1,0.1,0.3,0.0,0.4,0.0,0.8,0.0,0.2,0.1,0.1,0.1,2.3,0.0,K
No new player Notes Greg Joseph Cle - K Final (L) 26-23 @ TB,11,254,254,0.2,0.0,0.5,0.0,0.6,0.2,0.1,0.2,0.0,0.1,0.2,0.0,0.5,0.0,0.6,0.2,0.1,0.2,0.0,0.1,2.2,0.0,K
No new player Notes Phil Dawson Ari - K IR Final (L) 45-10 vs Den,9,360,360,0.0,0.0,0.3,0.0,0.3,0.1,0.3,0.1,0.1,0.2,0.0,0.0,0.3,0.0,0.3,0.1,0.3,0.1,0.1,0.2,1.3,0.1,K
No new player Notes Sebastian Janikowski Sea - K Questionable  Bye,7,1539,1539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
Player Note Sam Ficken Sea - K Bye,7,1547,1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Zane Gonzalez Ari - K Final (L) 45-10 vs Den,9,1548,1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Daniel Carlson Oak - K Bye,7,1551,1551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Matt McCrane Pit - K Bye,7,1553,1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes David Marvin Atl - K Inactive Final (W) 23-20 vs NYG,8,1554,1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Jonathan Brown Cin - K Inactive Final (L) 45-10 @ KC,9,1545,1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Trevor Moore TB - K Inactive Final (W) 26-23 vs Cle,5,1552,1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Eddy Pineiro Oak - K IR  Bye,7,1555,1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Tyler Davis Buf - K Inactive Final (L) 37-5 @ Ind,11,1556,1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Roberto Aguayo LAC - K Inactive Final (W) 20-19 vs Ten,8,1538,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Caleb Sturgis LAC - K Inactive Final (W) 20-19 vs Ten,8,1550,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Novak LAC - K Inactive Final (W) 20-19 vs Ten,8,1558,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Folk TB - K Inactive Final (W) 26-23 vs Cle,5,1536,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Blair Walsh Sea - K Inactive  Bye,7,1546,1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Kai Forbath Jax - K Final (L) 20-7 vs Hou,9,1542,1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Mason Crosby GB - K Bye,7,1537,1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Mike Nugent Oak - K IR  Bye,7,1557,1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Chris Boswell Pit - K IR  Bye,7,1559,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Matt Bryant Atl - K Final (W) 23-20 vs NYG,8,1549,1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Ross Martin Cle - K Inactive Final (L) 26-23 @ TB,11,1543,1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Taylor Bertolet NYJ - K Inactive Final (L) 37-17 vs Min,11,1541,1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
